RegionID,City,State,Zip Code,Latitude,Longitude
16726,Allentown,Pennsylvania,18101,41.54701680965355,-88.27692881041217
6103,Murrieta,California,92562,35.22916956372246,-97.31386304181937
32238,Joliet,Illinois,60431,43.60620958414325,-116.61963879565936
33136,Norman,Oklahoma,73026,39.856656362135936,-105.04422525713797
33024,Nampa,Idaho,83651,36.82912365915421,-119.69236999843089
34781,Westminster,Colorado,80030,37.93406647080575,-122.37792955569849
44655,Clovis,California,93611,39.795049015686274,-105.08131869074398
26751,Richmond,California,94801,38.070214647345274,-78.50371689501613
10181,Arvada,Colorado,80002,33.194417826933666,-87.56801699124104
30840,Charlottesville,Virginia,22901,34.075221705559215,-118.04022033886444
14208,Tuscaloosa,Alabama,35401,34.28490644791317,-119.28861332294655
51861,El Monte,California,91731,33.01641049779106,-96.9813454037639
34543,Ventura,California,93001,34.06640037218058,-117.9382423692552
39420,Lewisville,Texas,75057,42.03687682350779,-88.26429012172287
14542,West Covina,California,91790,35.62186453975184,-77.39847207912158
17943,Elgin,Illinois,60120,38.784821823779495,-77.51152028615682
11726,Greenville,North Carolina,27834,45.49972766348097,-122.94534227350803
19172,Manassas,Virginia,20109,44.486353976457934,-88.02038512047565
11914,Hillsboro,Oregon,97123,32.964866480323664,-96.74552653903228
45548,Green Bay,Wisconsin,54301,39.98353038281101,-75.59546136002155
54121,Richardson,Texas,75080,33.90759488308463,-118.08475795155474
41629,West Chester,Pennsylvania,19380,38.003053082,-121.81040435479889
53636,Norwalk,California,90650,38.26423879358975,-122.04332101768043
16780,Antioch,California,94509,47.98947783354841,-122.20250562860078
18053,Fairfield,California,94533,42.123722349999994,-80.08332664191322
4626,Everett,Washington,98201,27.855429069443257,-82.31812169383126
11335,Erie,Pennsylvania,16501,38.34905514955947,-121.97076649953215
6790,Riverview,Florida,33569,39.077021109123834,-108.54758283682123
41446,Vacaville,California,95687,34.409760625,-117.38725220443564
31819,Grand Junction,Colorado,81501,37.56462673402062,-122.32106410258969
45732,Hesperia,California,92344,35.90437546126269,-86.86606658180322
13699,San Mateo,California,94401,37.31639243051783,-120.45520131412711
45339,Franklin,Tennessee,37064,33.99100735376043,-81.2574714412079
25855,Merced,California,95340,35.944320610329264,-79.03800256738151
32489,Lexington,South Carolina,29072,34.1151291974359,-117.39435318791276
17386,Chapel Hill,North Carolina,27514,39.21138239615816,-76.87965350577723
33645,Rialto,California,92376,43.59069012245927,-116.3883152851739
10917,Columbia,Maryland,21044,38.96682736099623,-95.23878052268516
46508,Meridian,Idaho,83642,38.96682736099623,-95.23878052268516
32452,Lawrence,Kansas,66044,40.41194859375,-104.69730476904851
38992,Highlands Ranch,Colorado,66044,29.498070607389014,-95.10865092359022
11695,Greeley,Colorado,80631,33.614618414436414,-117.66557058051434
39386,League City,Texas,77573,37.67517326263379,-121.75509123023458
12773,Mission Viejo,California,92691,36.80965797236636,-76.3692236804929
32540,Livermore,California,94550,33.92291718197,-118.34873156477205
53978,Portsmouth,Virginia,23701,36.33432894886623,-82.34241039662975
42150,Hawthorne,California,90250,43.51971125645162,-112.0075389240074
52696,Johnson City,Tennessee,37601,35.595068857748934,-82.55510534709673
39097,Idaho Falls,Idaho,83401,38.98492419467596,-76.51656633031101
50779,Asheville,North Carolina,28801,39.00710915577091,-77.3978672790512
16773,Annapolis,Maryland,21401,28.663085719315802,-81.5055547383544
41059,Sterling,Virginia,20164,42.31322278950805,-122.89012099575379
50741,Apopka,Florida,32703,33.09664441658075,-96.62823203399647
5891,Medford,Oregon,97501,41.65618094362746,-88.21257717950898
23444,Allen,Texas,75002,34.046295925740914,-84.3806711198685
26534,Plainfield,Illinois,60544,35.15438089569165,-84.8839830829404
33058,New Bedford,Massachusetts,2740,37.25602108295043,-76.70716225667314
54219,Roswell,Georgia,30075,38.912430161352646,-94.35225886698315
39558,Lynn,Massachusetts,1901,33.38578629255618,-84.80220236915325
44641,Cleveland,Tennessee,37311,42.32821253053803,-83.47029940886807
41715,Williamsburg,Virginia,23185,38.9739584027125,-77.37290152103066
39398,Lees Summit,Missouri,64063,35.19631822066271,-111.65654053364986
53569,Newnan,Georgia,30263,33.958431489583326,-117.64879801092604
10700,Canton,Michigan,48187,27.42448219014571,-80.43603995299203
38968,Herndon,Virginia,20170,33.63221158565527,-117.87749834494784
31567,Flagstaff,Arizona,86001,42.35817968665964,-87.86139072518169
44583,Chino,California,91708,30.454537382699723,-97.60609868061613
38581,Fort Pierce,Florida,34945,47.92962756666666,-91.80029643333332
31525,Fall River,Massachusetts,2720,40.170957275286426,-105.10600123167436
53571,Newport Beach,California,92660,40.8785913,-74.1539341
41587,Waukegan,Illinois,60085,35.61072465072433,-88.8199495985511
47080,Pflugerville,Texas,78660,47.66132581586539,-117.42909429783734
10451,Bloomington,Minnesota,55796,45.50755095351105,-122.43120980697458
32563,Longmont,Colorado,80501,42.55438811430853,-83.11681967204541
24120,Clifton,New Jersey,7011,36.54455426663845,-82.56829232763076
39133,Jackson,Tennessee,38301,41.209867303183245,-112.0167139440653
17453,Spokane Valley,Washington,99201,38.44436228178189,-77.40852491247965
24967,Gresham,Oregon,97030,37.80804515759494,-121.21292400514878
7476,Troy,Michigan,48083,34.225576212000014,-119.05701489462108
32311,Kingsport,Tennessee,37660,42.51044348475779,-83.40973868909383
6665,Quincy,Massachusetts,2169,34.50609796944445,-117.25598031541064
46863,Ogden,Utah,84401,28.644245838364398,-81.2181684166454
54529,Stafford,Virginia,22554,32.81579078186367,-79.85585614376963
53148,Manteca,California,95336,34.095163825494346,-117.91160773681565
51239,Camarillo,California,93010,34.1340677745923,-117.66250216537274
45243,Farmington Hills,Michigan,48331,28.902938234770044,-81.24555317393373
50742,Apple Valley,California,92307,33.847231342774556,-118.26827592466333
6365,Oviedo,Florida,32765,40.072691404431104,-76.32296697248154
12864,Mount Pleasant,South Carolina,29464,45.963161708571434,-93.15675823142855
24245,Covina,California,91722,37.38141192303029,-122.08137755730158
27512,Upland,California,91784,35.72862304629829,-78.8888094846593
24359,Deltona,Florida,32725,29.52751200991949,-95.54161310084233
10723,Carson,California,90745,29.650833416055043,-95.75781199209356
398816,Lancaster Township,Pennsylvania,17601,46.24863676865381,-119.12908336723291
17191,Brooklyn Park,Minnesota,55007,32.89568831607143,-111.73370114848082
32999,Mountain View,California,94040,37.7612636455003,-121.90218467171705
16785,Apex,North Carolina,27502,41.702100897622195,-73.91884753468925
53360,Missouri City,Texas,77459,41.702100897622195,-73.91884753468925
47379,Richmond,Texas,77406,40.59818919198947,-75.37366920939247
13213,Pasco,Washington,99301,40.59818919198947,-75.37366920939247
10727,Casa Grande,Arizona,85122,32.26966132792986,-89.96975077127198
20337,San Ramon,California,94582,33.64125739973855,-117.69058268756127
398360,Town of Poughkeepsie,New York,12601,40.916378656022886,-73.78648976446075
26561,Plymouth,Minnesota,12601,28.079742976073664,-82.7601012511632
17008,Bethlehem,Pennsylvania,18015,42.457776821323534,-83.28198399788613
37840,Cheektowaga,New York,18015,35.57891526799253,-80.80569904891301
10530,Brandon,Mississippi,39042,33.98065249736373,-117.72684756078218
32380,Lake Forest,California,92630,33.66609939567599,-117.35655740886733
26114,New Rochelle,New York,10801,34.06323270515614,-84.09076224471265
13167,Palm Harbor,Florida,34683,37.68473913422227,-77.56159984715174
27195,Southfield,Michigan,48033,33.02355723233286,-97.09771836560745
46604,Mooresville,North Carolina,28115,42.642238636504366,-83.41041966641683
10815,Chino Hills,California,91709,39.17980386420454,-85.96638373208795
17158,Brick Township,New Jersey,8723,40.454831040780284,-86.92666438030413
52852,Lake Elsinore,California,92530,33.89100777748248,-117.78885942017938
36296,Suwanee,Georgia,30024,41.08648453368684,-111.92926501579048
31751,Glen Allen,Virginia,23059,41.705721952126645,-88.07391640150287
24733,Flower Mound,Texas,75022,42.22590772059032,-83.63338861326189
41574,Waterford,Michigan,48327,28.249993304446008,-81.2960213038654
44704,Columbus,Indiana,47201,26.842552795424137,-80.08621417035737
41643,West Lafayette,Indiana,47906,37.77034613912374,-122.25732399882796
21412,Yorba Linda,California,92886,27.154585007182,-82.74230587966083
57030,Layton,Utah,84040,28.364878660512833,-80.74113602998669
10484,Bolingbrook,Illinois,60440,37.44225110221239,-122.15798043938169
8043,Ypsilanti,Michigan,48197,38.3701470619992,-75.61811385447686
13653,Saint Cloud,Florida,34769,30.670031718912355,-87.05887692642695
53788,Palm Beach Gardens,Florida,33410,42.45384501094588,-123.3298158835657
16697,Alameda,California,94501,29.993788991200486,-90.24533050144221
21057,Venice,Florida,34285,45.10560408529417,-93.48441751113381
10889,Cocoa,Florida,32922,44.58888938825484,-123.28455313282548
26374,Palo Alto,California,94301,28.9209822,-81.99453467969492
20322,Salisbury,Maryland,21801,28.9209822,-81.99453467969492
5972,Milton,Florida,32570,41.62352610107136,-87.8338909444633
31829,Grants Pass,Oregon,97526,35.25722642653147,-120.6472192685223
5395,Kenner,Louisiana,70062,32.85857017808006,-97.2170276057323
46400,Maple Grove,Minnesota,55311,21.32462850686522,-158.01696109960474
4216,Corvallis,Oregon,97330,33.484239441242714,-84.47303778126253
7403,The Villages,Florida,32162,33.9908384859499,-118.08668539428852
17845,Eagan,Minnesota,32162,43.6223214139404,-84.25686580209707
33256,Orland Park,Illinois,60462,36.311801311576005,-86.60773503006057
6923,San Luis Obispo,California,93401,44.68072225714026,-93.25136931718552
26197,North Richland Hills,Texas,76180,28.21194022559533,-82.2982300172078
18029,Ewa Beach,Hawaii,96706,27.911155873879093,-82.24385899366587
45251,Fayetteville,Georgia,30214,33.53017962548027,-117.70212118646866
26483,Pico Rivera,California,90660,34.06076914114569,-118.08367745797122
399216,Midland,Michigan,48640,43.79767536254342,-91.2110172676229
32006,Hendersonville,Tennessee,37075,41.143182706218624,-81.84717010069821
32409,Lakeville,Minnesota,55044,38.963261133423686,-77.34394910169539
21203,Wesley Chapel,Florida,33543,39.01953563738063,-94.70773395613492
48210,Valrico,Florida,33594,39.15438629356608,-119.76101134372485
25459,Laguna Niguel,California,92677,34.01425617370489,-118.11237303437503
54212,Rosemead,California,91770,45.526898974076474,-94.1851679709843
46084,La Crosse,Wisconsin,54601,44.86269202041034,-93.43036091653731
53253,Medina,Ohio,44256,33.42867653813865,-117.61328314788199
6736,Reston,Virginia,20190,39.921015727564956,-105.08084169543334
7039,Shawnee,Kansas,66203,46.628359980000006,-96.08378365572295
30772,Carson City,Nevada,89701,44.62206704814815,-93.76992322462141
25953,Montebello,California,90640,39.127007732932626,-76.51941913576832
6885,Saint Cloud,Minnesota,56301,29.111855296293346,-80.986852164141
4515,Eden Prairie,Minnesota,55344,33.93124614939487,-117.94943535596474
13693,San Clemente,California,92672,44.73009131651001,-93.2898034065909
10574,Broomfield,Colorado,80020,28.268106871999997,-82.46776935485723
10940,Coon Rapids,Minnesota,56572,34.0503994777145,-118.14234084978287
10428,Blaine,Minnesota,56011,44.62678736836734,-123.1260813130526
33341,Pasadena,Maryland,21122,41.57387567109001,-93.73557995292232
33498,Port Orange,Florida,32127,43.08564589347842,-75.232914507025
18874,La Habra,California,90631,37.009521345441954,-121.57605526217122
10634,Burnsville,Minnesota,55306,39.71669338833235,-82.60092699294955
32416,Land O Lakes,Florida,34637,39.352736056464956,-84.41593827483848
6021,Monterey Park,California,91754,36.23420985565794,-86.3109195378361
30149,Albany,Oregon,97321,34.12706223429255,-117.90582745668812
7837,West Des Moines,Iowa,50265,33.887762511036044,-118.29568901862088
21017,Utica,New York,13501,38.83435184239517,-77.2026084847524
11604,Gilroy,California,95020,42.04005293941131,-87.73523204553936
25495,Lancaster,Ohio,43130,37.32170978422346,-122.01962254399382
14541,West Chester,Ohio,45069,39.456132391199475,-77.97348189621816
17172,Bristol,Connecticut,6010,35.40747590758946,-80.86523150682075
25534,Lebanon,Tennessee,37087,42.489845561968295,-83.135975082101
37015,Azusa,California,91702,38.77777988561121,-90.62349116211867
45398,Gardena,California,90247,44.03160631838667,-88.54055672065704
21472,Annandale,Virginia,22003,32.43658342555949,-81.78718002010523
20514,Skokie,Illinois,60076,25.80109844535621,-80.32140417631128
4281,Cupertino,California,95014,41.86023008092602,-88.11305227175134
12597,Martinsburg,West Virginia,25401,42.59445879286984,-83.91252108543445
5239,Huntersville,North Carolina,28078,40.29698176306715,-79.5347966355016
6855,Royal Oak,Michigan,48067,40.29698176306715,-79.5347966355016
47526,Saint Peters,Missouri,63376,29.911854601491026,-90.05275618722841
53752,Oshkosh,Wisconsin,54901,41.80940638685441,-88.0162736969808
20639,Statesboro,Georgia,30458,33.708104833679386,-117.95636362806323
126356,Tamiami,Florida,33122,41.56984789685735,-85.8463891418567
15894,Wheaton,Illinois,60187,40.90827903157896,-81.83914179473685
398963,Manchester,Connecticut,6040,41.85267021020438,-87.78834325577336
52587,Howell,Michigan,48843,34.04877599947797,-117.32104698662029
31861,Greensburg,Pennsylvania,15601,41.42089928449906,-87.3402220540002
10264,Bartlett,Tennessee,15601,36.43616386486485,-99.20577647297294
20883,Union,New Jersey,7083,42.07363927521614,-87.82115562592543
38809,Gretna,Louisiana,70053,33.07398527641508,-112.01665472050487
398893,Piscataway,New Jersey,8854,33.816666237981615,-83.91181131713867
24420,Downers Grove,Illinois,60515,46.58743912043797,-112.05183312967853
8384,Fountain Valley,California,92708,39.95342820864339,-82.0081252180913
52262,Goshen,Indiana,46526,38.88780145458312,-77.43056032330897
5411,Kettering,Ohio,44276,38.93214266862981,-77.16985559483204
50985,Berwyn,Illinois,60402,30.44570140517362,-86.6318136373524
37971,Colton,California,92324,36.18882188062809,-83.2730904713897
31125,Crown Point,Indiana,46307,33.0391745353088,-85.07742922628086
6032,Moore,Oklahoma,73852,32.85764480295405,-97.0826295634591
38718,Glenview,Illinois,60025,46.25930993239933,-119.28492533357829
30872,Chicopee,Massachusetts,1013,42.46608269331209,-83.51205758589245
32697,Maricopa,Arizona,85138,34.11875996617269,-117.85645147066774
32180,Jackson Township,New Jersey,8527,37.79438628979698,-121.88954910430948
53026,Loganville,Georgia,30052,28.70483024408142,-81.79002693411215
52480,Helena,Montana,59601,26.358577356909564,-81.82337688753898
27808,Wayne,New Jersey,7470,28.70789344656863,-81.34589159051909
28066,Zanesville,Ohio,43701,35.76648171875001,-119.24114853674105
14603,Weymouth,Massachusetts,2188,37.70296840506673,-122.09614002075872
30829,Chantilly,Virginia,20151,42.73532264164326,-78.84013584357936
46465,McLean,Virginia,22101,48.203812192131956,-114.32107555525897
52082,Fort Walton Beach,Florida,32547,33.999659713074664,-117.96499470363452
32955,Morristown,Tennessee,37813,33.40381612127774,-112.50855998758627
52840,Lagrange,Georgia,30240,38.95611132912235,-94.73569662841338
16554,Euless,Texas,76039,37.40793290775034,-77.58889340104412
20164,Richland,Washington,99352,32.61408850646691,-96.85591229369473
26225,Novi,Michigan,48374,34.03930833038347,-117.06406660606464
11626,Glendora,California,91740,30.464293358728177,-90.10446288950666
38134,Danville,California,94506,35.943457974338806,-85.04105241211121
126392,The Hammocks,Florida,34737,35.960488649247715,-86.52403737681563
30527,Bonita Springs,Florida,34134,28.51522522100718,-81.73764899914484
25646,Longwood,Florida,32750,40.511827151386036,-88.98469915485386
24349,Delano,California,93215,41.86417266641947,-88.01159750828062
30785,Castro Valley,California,94546,41.86417266641947,-88.01159750828062
397214,Town of Hamburg,New York,14075,40.171209661750005,-74.82799005606786
5371,Kalispell,Montana,59901,34.009300935714315,-83.90289888357118
45602,Hacienda Heights,California,91745,41.577818656201984,-87.80474774096744
3869,Buckeye,Arizona,85326,41.72540213673083,-93.59263980582392
25550,Lenexa,Kansas,66215,33.893243605310346,-117.85940173249523
44568,Chesterfield,Virginia,23832,36.8311540740942,-121.3684211767962
25146,Hoboken,New Jersey,7030,32.526788506227234,-92.17723472758742
44918,Desoto,Texas,75115,29.87100476220671,-90.10925602704766
21417,Yucaipa,California,92399,35.67306316056599,-78.60189509099006
38049,Covington,Louisiana,70433,45.31883104210528,-94.55992429363218
31119,Crossville,Tennessee,38555,39.83502885830985,-104.89130897825544
54450,Smyrna,Tennessee,37167,21.392706519108714,-157.7471694614913
17472,Clermont,Florida,34711,39.00199971245775,-77.099240415653
53590,Normal,Illinois,61761,32.403408565757495,-96.83923075598727
12426,Lombard,Illinois,60148,33.84070461953054,-116.51881587813678
25383,Kentwood,Michigan,60148,33.17002033878378,-96.95005767855592
39416,Levittown,Pennsylvania,19054,33.90371991547562,-118.03250134359881
44836,Dacula,Georgia,30019,33.810035316018684,-118.03316436297686
9969,Tinley Park,Illinois,60477,36.19604224194263,-86.50438443175196
10137,Ankeny,Iowa,50021,33.85972120619913,-118.07362790425233
14016,Stratford,Connecticut,6497,38.88281737083333,-121.13657811690257
26531,Placentia,California,92870,33.57894532202073,-117.73062895101404
52547,Hollister,California,95023,33.57894532202073,-117.73062895101404
48433,West Monroe,Louisiana,71291,32.6018331402199,-96.93369104604061
12579,Marrero,Louisiana,70072,42.048074917948725,-88.10838884696948
4854,Garner,North Carolina,27529,21.407838182558145,-157.80356933108837
3425,Apple Valley,Minnesota,55329,37.71943828001036,-121.85839620135594
17871,East Hartford,Connecticut,6108,43.220651508823536,-123.33912232081636
17545,Commerce City,Colorado,80022,36.325532922590334,-95.60830689079212
396491,Kailua,Hawaii,96734,39.15051771636129,-84.86420325233094
46777,North Bethesda,Maryland,20814,42.21680461537523,-85.5674588789129
7797,Waxahachie,Texas,75165,42.21680461537523,-85.5674588789129
46965,Palm Springs,California,92262,39.59144931515734,-105.00632209026107
32532,Little Elm,Texas,75068,36.117176557617924,-80.0823898286159
5465,La Mirada,California,90638,32.89688608657792,-96.55169998748639
44833,Cypress,California,90630,30.517430095267617,-90.47423638740541
39894,Mount Juliet,Tennessee,37122,45.963161708571434,-93.15675823142855
10774,Cerritos,California,90703,44.06994201972788,-89.27703594158014
737790,Eastvale,California,95658,35.05676957246097,-89.6812761920695
37086,Aliso Viejo,California,92656,42.504736373394046,-82.93706049771544
12751,Milwaukie,Oregon,92656,42.447515129506016,-76.49229344437771
37799,Cedar Hill,Texas,75104,44.91579431822359,-93.485304449135
28533,Hoffman Estates,Illinois,60169,41.895432758628225,-87.94569578223089
12157,Kaneohe,Hawaii,96744,41.895432758628225,-87.94569578223089
51751,Dublin,California,94568,42.55934217724389,-83.7590011130828
13587,Roseburg,Oregon,97470,31.832126334552846,-81.61616751975241
10834,Claremore,Oklahoma,74017,41.685625002611715,-81.33422948401363
52905,Lawrence,Indiana,47025,41.931711760714826,-88.75430269101054
13370,Portage,Michigan,49002,33.02099853350145,-96.56327070404276
6102,Murray,Utah,49002,21.323996454255322,-158.0892580889788
19055,Littleton,Colorado,80120,33.54586761295182,-82.1861583083688
15128,Kernersville,North Carolina,27284,19.705326431385174,-155.07458883334664
33758,Rowlett,Texas,75088,19.705326431385174,-155.07458883334664
52391,Hammond,Louisiana,70401,29.820499136871515,-95.7368302293056
6892,Saint Louis Park,Minnesota,55007,35.59117615705407,-78.78300276093677
7794,Wauwatosa,Wisconsin,54982,37.22628221042917,-76.5285662241554
3699,Bloomfield,New Jersey,7003,44.779410501414766,-93.49629896424108
51487,Collierville,Tennessee,38017,43.04233120605152,-77.6890148445679
20245,Roseville,Michigan,48066,39.020086465000006,-82.83560690210469
397621,Town Of Ithaca,New York,14850,35.86938712962835,-80.09063918075589
12762,Minnetonka,Minnesota,55345,30.37276074130547,-90.05688720345393
4568,Elmhurst,Illinois,60126,41.487865289374156,-90.4982828057065
49352,Dunwoody,Georgia,60126,38.22505596730278,-84.54746808581825
37576,Brighton,Michigan,48114,40.768878818048094,-73.0017307649034
32048,Hinesville,Georgia,31313,33.98176994295776,-117.89601820835401
46503,Mentor,Ohio,44060,34.59849582125001,-112.3361420710477
55433,Dekalb,Illinois,60115,39.330113150890455,-84.54801490726058
15471,East Brunswick,New Jersey,8816,38.78936362174516,-77.27492222155509
43088,Wylie,Texas,75098,37.53377955930233,-122.02725672617795
45983,Kapolei,Hawaii,96707,37.89278224003517,-84.57430762011654
4622,Evans,Georgia,30809,40.688454789133154,-73.3737026265193
11921,Hilo,Hawaii,96720,28.70483024408142,-81.79002693411215
51952,Evesham Township,New Jersey,96720,35.096078376793564,-77.01579381965466
18800,Katy,Texas,77449,34.14156523959075,-118.00219010576002
181663,Fuquay Varina,North Carolina,27526,30.315052917036414,-90.9484770629825
55287,Yorktown,Virginia,23690,36.00678274181844,-86.77519066756751
33953,Shakopee,Minnesota,55379,25.9980366,-80.18867511638811
48438,West Seneca,New York,14586,38.64611330604043,-90.6183143044347
10552,Bridgewater Township,New Jersey,8807,45.40969635417434,-122.68533179599069
10315,Beavercreek,Ohio,45613,40.7622497137307,-73.52296769555973
20789,Thomasville,North Carolina,27360,28.76709455472073,-81.35384319240735
46389,Mandeville,Louisiana,70448,34.995152700963004,-79.18627378633055
32912,Moline,Illinois,61265,28.309198601928458,-80.72747079931015
43936,Arlington,Massachusetts,2474,41.91735496425817,-88.135768305883
31724,Georgetown,Kentucky,40324,32.92655425348837,-97.28546492901738
37279,Barnstable,Massachusetts,2630,42.267833174609365,-88.3102700953136
13218,Patchogue,New York,11772,36.122342179707836,-82.85402931658874
22827,Rowland Heights,California,91748,38.518970594379546,-90.47280624619664
54002,Prescott Valley,Arizona,86314,41.62791963446629,-93.73533206689748
45221,Fairfield,Ohio,45014,43.10833062208908,-76.18653101578842
17231,Burke,Virginia,22015,42.433152871760925,-83.48565151827442
23542,Attleboro,Massachusetts,2703,41.93241390672319,-88.00626153345792
49611,Newark,California,94560,30.2412329030612,-90.91903746321591
33117,Nicholasville,Kentucky,40356,35.639779431497125,-120.71642351018347
43490,Lindenhurst,New York,11757,38.601441354155284,-90.56016859091218
6507,Pine Hills,Florida,34737,34.03220484558174,-117.94308459547938
19967,Pittsfield,Massachusetts,1201,21.38465328490989,-157.94075715359142
26088,New Bern,North Carolina,28560,40.69965397523781,-73.7048698700822
32923,Monrovia,California,91016,43.060252883402455,-88.09645114335945
13386,Prairieville,Louisiana,70769,33.59815563447993,-112.28344335528394
30583,Brentwood,Tennessee,37027,42.02115756999765,-88.1761585976178
37995,Concord,New Hampshire,3301,33.76305951142266,-118.36367549184725
51386,Chesterfield,Missouri,63005,42.26633662199529,-88.03112018111757
